client_id,birth_number,district_id,gender,age
2832,1927/7/23,13,M,72
2833,1923/7/9,13,F,76
2834,1949/5/23,52,M,50
2835,1966/1/27,27,M,33
2836,1919/9/21,38,F,80
2837,1927/5/21,38,M,72
2838,1965/3/9,65,M,34
2839,1928/7/5,72,F,71
2840,1934/5/14,72,M,65
2841,1973/4/10,18,F,26
2842,1958/6/17,74,M,41
2843,1966/10/6,70,F,33
2844,1962/11/19,51,M,37
2845,1952/9/2,7,M,47
2846,1969/3/17,1,F,30
2847,1942/7/25,34,F,57
2848,1939/2/20,34,M,60
2849,1928/4/2,19,M,71
2850,1970/8/20,7,M,29
2851,1939/8/10,54,M,60
2852,1942/6/28,26,F,57
2853,1956/4/25,28,F,43
2854,1949/6/1,16,M,50
2855,1957/7/26,16,F,42
2856,1923/11/11,47,M,76
2857,1927/2/3,33,M,72
2858,1926/2/12,42,F,73
2859,1928/9/24,68,F,71
2860,1958/3/31,28,M,41
2862,1964/10/7,49,F,35
2863,1968/3/5,49,M,31
2864,1952/4/9,51,F,47
2865,1948/11/18,15,M,51
2866,1949/10/30,15,F,50
2867,1960/1/23,1,F,39
2868,1933/12/14,14,M,66
2869,1975/8/5,1,M,24
2870,1959/11/28,29,M,40
2871,1967/11/23,71,F,32
2872,1933/10/27,77,F,66
2873,1975/3/24,16,F,24
2874,1972/9/10,34,M,27
2875,1936/8/17,46,M,63
2876,1977/1/7,1,M,22
2877,1932/4/29,59,M,67
2878,1947/4/17,68,M,52
2879,1977/1/10,40,M,22
2880,1952/12/30,60,M,47
2881,1967/3/21,12,F,32
2882,1931/12/14,70,M,68
2883,1953/2/26,30,M,46
2884,1958/10/10,40,F,41
2885,1965/10/4,1,F,34
2886,1958/10/3,1,M,41
2887,1961/1/29,2,F,38
2888,1978/9/9,1,F,21
2889,1943/12/5,25,M,56
2890,1951/10/11,62,M,48
2891,1957/7/23,62,F,42
2892,1941/3/21,3,F,58
2893,1927/11/2,2,F,72
2894,1948/7/25,70,F,51
2895,1977/5/17,70,F,22
2896,1975/5/16,1,F,24
2897,1925/7/18,40,M,74
2898,1920/10/17,40,F,79
2899,1918/5/18,16,M,81
2900,1923/3/22,18,M,76
2901,1939/1/9,25,F,60
2902,1959/7/3,8,F,40
2903,1959/11/26,8,M,40
2904,1946/5/18,64,F,53
2905,1951/7/7,64,M,48
2906,1934/12/16,5,M,65
2907,1932/9/22,5,F,67
2908,1971/2/28,1,M,28
2909,1936/10/9,26,M,63
2910,1936/9/28,76,M,63
2911,1932/9/25,45,M,67
2912,1925/7/28,45,F,74
2913,1962/12/27,44,M,37
2915,1954/2/22,33,F,45
2916,1972/9/30,1,M,27
2917,1940/1/18,16,M,59
2918,1967/5/21,5,M,32
2919,1970/9/8,5,F,29
2920,1962/6/23,44,F,37
2921,1976/12/20,64,F,23
2922,1940/9/7,43,M,59
2923,1977/3/21,35,F,22
2924,1941/2/6,18,F,58
2925,1947/9/8,18,M,52
2926,1934/2/11,27,M,65
2927,1929/12/28,27,F,70
2928,1932/3/2,38,M,67
2929,1958/3/10,1,M,41
2930,1941/3/22,41,M,58
2932,1940/7/11,1,F,59
2933,1942/12/12,72,M,57
2934,1948/4/27,72,F,51
2935,1944/5/2,61,F,55
2936,1945/3/11,3,F,54
2937,1949/7/1,74,M,50
2938,1921/6/1,8,F,78
2939,1918/2/13,8,M,81
2940,1965/10/16,1,M,34
2941,1951/3/12,38,M,48
2942,1966/6/3,67,F,33
2943,1980/6/28,1,F,19
2944,1943/8/23,71,F,56
2945,1921/6/2,74,M,78
2946,1926/1/23,74,F,73
2947,1957/5/18,19,F,42
2948,1978/11/20,47,M,21
2949,1943/9/25,14,M,56
2950,1944/6/6,46,M,55
2951,1950/8/31,76,F,49
2952,1978/1/17,52,F,21
2953,1936/7/7,3,M,63
2954,1959/8/12,38,F,40
2955,1952/7/16,38,M,47
2956,1939/8/6,23,M,60
2957,1978/3/7,23,M,21
2958,1975/5/7,48,M,24
2959,1957/11/19,54,M,42
2960,1928/12/19,1,M,71
2961,1933/12/28,1,F,66
2962,1938/11/10,1,M,61
2963,1939/3/29,1,F,60
2964,1978/11/27,8,M,21
2965,1918/2/7,30,F,81
2966,1955/2/20,65,M,44
2967,1961/1/15,53,F,38
2968,1962/8/24,40,M,37
2969,1923/4/22,55,M,76
2970,1922/4/6,55,F,77
2971,1977/12/3,1,F,22
2972,1976/1/14,1,M,23
2974,1951/7/12,56,F,48
2975,1943/3/18,33,F,56
2976,1922/8/3,57,F,77
2977,1963/2/6,39,M,36
2978,1948/3/5,33,F,51
2979,1961/12/22,4,F,38
2980,1974/6/14,11,M,25
2981,1949/2/5,16,F,50
2982,1973/3/23,6,F,26
2983,1967/7/23,6,M,32
2984,1963/5/24,60,F,36
2985,1960/4/13,60,M,39
2986,1952/5/15,14,M,47
2987,1946/6/1,14,F,53
2988,1961/5/21,33,M,38
2989,1949/2/1,17,F,50
2990,1938/4/2,32,F,61
2991,1941/7/31,32,M,58
2992,1966/5/7,11,M,33
2994,1963/7/22,18,M,36
2995,1941/6/15,35,F,58
2996,1965/1/29,1,M,34
2997,1941/3/9,1,F,58
2998,1961/4/2,1,M,38
2999,1979/3/24,74,F,20
3000,1928/4/2,41,F,71
3001,1958/10/7,1,M,41
3002,1955/5/13,42,F,44
3003,1973/5/12,69,F,26
3004,1971/7/13,69,M,28
3005,1931/6/29,43,M,68
3006,1973/8/8,22,F,26
3007,1964/4/11,76,M,35
3008,1919/12/19,73,M,80
3009,1957/8/3,62,F,42
3010,1960/1/12,62,M,39
3011,1955/9/19,74,M,44
3012,1955/11/10,70,F,44
3013,1950/3/18,51,F,49
3014,1953/11/5,51,M,46
3015,1952/2/29,73,M,47
3016,1977/8/23,40,M,22
3017,1941/5/14,2,M,58
3018,1978/1/28,61,M,21
3019,1969/9/23,30,M,30
3020,1942/8/27,32,F,57
3021,1961/8/24,1,M,38
3022,1954/9/22,1,F,45
3023,1959/4/4,16,M,40
3024,1929/3/8,60,M,70
3025,1932/12/27,60,F,67
3026,1947/3/25,22,M,52
3027,1959/7/25,62,M,40
3028,1932/4/23,34,F,67
3029,1970/5/8,43,M,29
3030,1976/5/10,68,F,23
3031,1965/9/5,40,F,34
3032,1959/4/10,40,M,40
3035,1964/11/2,27,M,35
3036,1941/3/31,16,F,58
3037,1942/1/4,64,M,57
3038,1946/3/5,6,F,53
3039,1969/6/1,55,F,30
3041,1927/4/24,4,F,72
3042,1968/2/14,18,F,31
3043,1951/11/15,63,F,48
3044,1945/10/7,36,M,54
3045,1950/3/18,10,F,49
3046,1925/1/22,1,F,74
3047,1975/10/1,45,M,24
3048,1923/1/6,16,F,76
3049,1967/4/6,6,M,32
3050,1967/7/31,6,F,32
3051,1928/3/11,65,M,71
3054,1958/4/28,74,M,41
3055,1931/2/23,51,M,68
3056,1959/1/16,38,F,40
3057,1962/3/5,38,M,37
3058,1943/9/29,49,F,56
3059,1977/11/29,61,M,22
3060,1960/5/18,61,M,39
3061,1965/10/5,61,F,34
3062,1930/8/22,41,F,69
3063,1971/1/29,27,M,28
3064,1930/5/5,42,M,69
3065,1921/8/21,24,F,78
3066,1982/3/9,54,F,17
3067,1952/6/21,57,F,47
3068,1954/3/20,57,M,45
3069,1943/10/23,21,M,56
3070,1920/12/12,46,M,79
3071,1967/2/23,38,F,32
3072,1936/4/14,1,M,63
3073,1937/10/23,1,F,62
3074,1958/11/7,1,M,41
3075,1941/5/5,74,M,58
3076,1962/11/17,57,F,37
3077,1934/2/24,50,F,65
3078,1932/1/31,50,M,67
3079,1943/5/19,67,M,56
3080,1951/7/27,5,F,48
3081,1945/3/2,5,M,54
3082,1979/10/17,52,F,20
3083,1971/4/7,41,M,28
3084,1951/8/24,23,F,48
3085,1946/6/29,62,F,53
3086,1948/9/14,62,M,51
3087,1959/9/21,46,F,40
3088,1950/6/11,40,M,49
3089,1974/7/26,46,M,25
3090,1968/11/17,32,M,31
3091,1966/3/3,15,F,33
3092,1967/11/6,59,F,32
3093,1966/2/21,35,M,33
3094,1950/8/18,48,M,49
3095,1953/6/29,36,M,46
3096,1982/2/27,74,M,17
3097,1948/8/22,48,M,51
3098,1938/6/23,17,M,61
3099,1965/11/13,17,M,34
3100,1931/3/30,2,M,68
3101,1941/12/13,1,M,58
3102,1979/2/16,61,F,20
3103,1973/3/7,64,F,26
3104,1982/1/4,4,F,17
3105,1947/8/17,68,M,52
3106,1928/3/3,72,F,71
3107,1960/11/16,30,M,39
3108,1962/2/26,30,F,37
3109,1932/4/21,7,F,67
3110,1931/2/27,54,M,68
3111,1924/2/7,54,F,75
3112,1939/9/12,24,M,60
3113,1971/11/12,60,F,28
3114,1971/2/24,60,M,28
3115,1961/11/30,72,M,38
3116,1951/9/9,28,M,48
3117,1941/6/22,62,F,58
3118,1940/7/9,62,M,59
3119,1936/1/26,50,F,63
3120,1964/6/2,75,M,35
3121,1956/10/18,57,F,43
3122,1959/4/2,57,M,40
3123,1979/7/25,1,M,20
3124,1958/1/2,5,F,41
3125,1922/10/30,10,F,77
3126,1938/1/13,47,M,61
3127,1920/6/18,1,F,79
3128,1944/2/9,69,F,55
3129,1946/8/1,5,F,53
3130,1955/5/31,19,F,44
3131,1935/6/14,1,F,64
3132,1975/3/24,1,F,24
3133,1973/4/20,31,F,26
3134,1938/5/4,1,M,61
3135,1969/1/6,48,M,30
3136,1963/12/18,1,M,36
3137,1947/2/26,70,M,52
3138,1943/8/12,70,F,56
3139,1956/9/23,46,F,43
3140,1959/4/13,46,M,40
3141,1925/11/9,9,F,74
3142,1919/3/18,68,M,80
3143,1944/2/2,21,F,55
3144,1919/8/4,1,M,80
3145,1921/11/4,1,F,78
3146,1948/7/15,1,M,51
3147,1964/4/26,19,F,35
3148,1942/4/4,3,M,57
3149,1935/1/9,3,F,64
3150,1932/7/24,54,F,67
3151,1951/7/27,1,F,48
3152,1936/10/4,1,M,63
3153,1924/6/17,26,M,75
3154,1926/2/21,26,F,73
3155,1973/4/8,44,F,26
3156,1954/11/2,68,F,45
3157,1942/2/26,1,F,57
3158,1940/11/25,1,F,59
3159,1930/10/27,24,M,69
3160,1951/6/29,20,M,48
3161,1980/11/18,66,M,19
3162,1960/5/17,55,M,39
3163,1964/5/26,1,F,35
3164,1962/9/10,1,M,37
3165,1976/9/1,3,F,23
3166,1955/6/14,31,M,44
3167,1943/9/8,48,F,56
3170,1921/2/21,76,M,78
3171,1924/4/26,76,F,75
3172,1951/12/23,64,M,48
3173,1946/4/18,66,F,53
3174,1952/11/16,66,M,47
3175,1950/7/19,64,F,49
3176,1937/7/7,1,M,62
3177,1938/8/12,24,M,61
3178,1969/8/1,25,F,30
3179,1948/3/12,45,F,51
3180,1944/9/30,45,M,55
3181,1943/2/15,27,M,56
3182,1925/4/22,18,F,74
3183,1980/2/24,70,M,19
3184,1959/12/1,5,F,40
3185,1972/11/26,17,F,27
3186,1955/1/14,1,F,44
3187,1952/9/2,7,M,47
3188,1976/5/19,68,F,23
3190,1920/11/1,1,F,79
3191,1975/11/5,56,F,24
3192,1939/7/14,6,M,60
3193,1950/2/22,28,F,49
3194,1975/8/17,51,F,24
3195,1971/6/13,2,F,28
3196,1978/8/14,72,F,21
3197,1958/7/10,1,M,41
3198,1953/3/5,1,F,46
3199,1957/12/18,1,F,42
3200,1954/11/15,1,M,45
3201,1953/8/6,66,F,46
3202,1922/7/19,56,M,77
3203,1959/4/23,1,F,40
3204,1956/3/26,1,M,43
3205,1921/6/25,1,F,78
3206,1921/5/21,1,M,78
3207,1925/12/3,55,F,74
3208,1947/2/6,27,M,52
3209,1939/1/3,27,F,60
3210,1963/8/30,14,M,36
3211,1967/8/7,17,F,32
3213,1941/10/4,1,M,58
3214,1922/5/12,71,M,77
3215,1936/5/6,64,F,63
3216,1959/11/28,58,M,40
3217,1977/5/2,61,M,22
3218,1965/12/16,49,M,34
3219,1959/10/18,49,F,40
3220,1957/2/17,23,M,42
3221,1953/7/16,23,F,46
3222,1977/5/6,21,M,22
3225,1957/3/17,13,M,42
3226,1951/11/22,1,M,48
3227,1950/10/28,59,F,49
3228,1957/2/22,34,M,42
3229,1979/4/18,50,M,20
3230,1982/6/6,1,F,17
3231,1961/6/3,21,M,38
3232,1976/11/5,5,M,23
3233,1980/11/30,1,M,19
3234,1919/8/4,67,F,80
3235,1950/6/12,46,F,49
3236,1960/4/15,28,F,39
3239,1981/11/16,7,F,18
3240,1937/12/10,67,F,62
3241,1934/9/14,26,M,65
3242,1937/3/4,26,F,62
3243,1920/9/30,71,F,79
3244,1933/9/29,72,M,66
3245,1952/12/2,70,M,47
3246,1931/4/20,66,M,68
3247,1958/4/21,69,F,41
3248,1929/8/2,28,F,70
3249,1959/1/20,17,M,40
3250,1962/1/20,17,F,37
3251,1962/12/28,52,F,37
3252,1961/3/26,52,M,38
3253,1946/7/2,70,M,53
3254,1930/2/13,1,M,69
3255,1970/1/4,8,F,29
3256,1976/7/18,49,M,23
3257,1978/5/11,73,F,21
3258,1960/7/30,74,F,39
3259,1950/10/15,71,M,49
3260,1942/9/8,74,F,57
3261,1950/4/10,74,M,49
3262,1941/8/14,61,F,58
3264,1950/10/20,63,F,49
3265,1963/6/11,47,F,36
3266,1960/10/8,47,M,39
3267,1951/8/26,61,M,48
3268,1956/3/31,1,F,43
3269,1974/11/5,2,M,25
3270,1940/1/22,12,M,59
3271,1942/1/3,58,F,57
3272,1920/7/18,9,F,79
3273,1918/1/2,9,M,81
3274,1929/1/22,26,M,70
3275,1924/9/19,26,F,75
3276,1980/3/21,52,M,19
3277,1966/3/26,42,M,33
3278,1962/4/20,42,F,37
3279,1954/8/4,66,F,45
3280,1958/5/31,66,M,41
3281,1950/12/27,74,M,49
3282,1981/9/2,29,M,18
3283,1933/11/23,10,M,66
3284,1936/7/2,2,M,63
3285,1943/9/17,2,F,56
3286,1972/3/15,74,F,27
3287,1978/4/1,74,M,21
3288,1926/1/28,69,M,73
3289,1977/6/9,75,F,22
3290,1969/7/12,11,F,30
3291,1947/1/23,52,M,52
3292,1940/1/21,18,M,59
3293,1953/1/20,1,F,46
3294,1957/3/8,52,M,42
3295,1966/3/13,40,F,33
3296,1969/6/11,23,M,30
3297,1968/4/17,1,M,31
3298,1942/8/5,5,F,57
3299,1961/9/17,76,F,38
3300,1950/6/29,53,M,49
3302,1964/2/17,52,F,35
3303,1965/1/9,52,M,34
3304,1939/8/31,69,M,60
3305,1971/10/11,41,F,28
3306,1948/4/26,27,M,51
3307,1979/7/1,14,F,20
3308,1948/2/16,15,M,51
3309,1942/4/29,15,F,57
3310,1954/2/13,23,M,45
3311,1954/8/25,51,M,45
3312,1971/11/5,70,F,28
3313,1946/2/10,60,F,53
3314,1931/12/18,24,F,68
3315,1934/6/21,24,M,65
3316,1947/12/15,1,F,52
3317,1950/4/24,1,M,49
3319,1979/4/24,1,F,20
3320,1972/2/14,1,M,27
3321,1969/5/30,13,F,30
3322,1948/2/29,31,M,51
3323,1981/2/22,74,F,18
3324,1971/4/13,26,F,28
3325,1963/9/28,26,M,36
3326,1952/12/26,57,F,47
3327,1937/7/4,20,F,62
3328,1966/10/11,24,M,33
3329,1961/3/20,54,M,38
3330,1955/4/15,54,F,44
3331,1970/2/5,70,F,29
3332,1969/11/15,46,F,30
3333,1949/7/24,10,F,50
3334,1967/7/1,1,M,32
3335,1967/2/10,11,M,32
3336,1951/5/30,64,F,48
3337,1952/4/13,53,M,47
3338,1942/11/29,69,F,57
3339,1976/1/29,31,F,23
3340,1976/2/16,54,M,23
3341,1968/12/20,54,F,31
3342,1973/9/29,73,M,26
3344,1961/9/16,42,M,38
3345,1941/1/27,37,F,58
3346,1941/2/25,37,M,58
3347,1936/1/19,11,M,63
3348,1978/2/14,38,F,21
3349,1963/12/21,42,M,36
3350,1950/3/19,30,M,49
3351,1942/9/15,30,F,57
3352,1919/9/12,23,M,80
3353,1919/4/21,23,F,80
3354,1943/10/28,62,F,56
3355,1953/1/15,38,M,46
3356,1974/4/23,73,M,25
3357,1954/7/21,63,F,45
3358,1975/10/7,16,M,24
3359,1945/2/24,1,M,54
3360,1976/8/31,43,F,23
3361,1930/10/2,40,F,69
3365,1966/7/30,1,F,33
3366,1959/2/12,54,F,40
3367,1952/4/23,54,M,47
3368,1952/10/24,14,F,47
3369,1952/4/16,1,M,47
3370,1919/3/28,25,M,80
3371,1919/10/7,25,F,80
3372,1970/10/30,1,M,29
3373,1952/11/29,5,M,47
3374,1960/8/13,5,F,39
3375,1954/11/6,74,M,45
3376,1945/1/19,11,F,54
3377,1938/5/5,11,M,61
3378,1957/4/21,5,M,42
3379,1949/7/1,5,F,50
3380,1978/4/3,74,F,21
3381,1965/9/1,70,F,34
3382,1954/2/28,54,M,45
3383,1956/4/23,54,F,43
3384,1942/8/3,41,F,57
3385,1924/2/13,11,F,75
3386,1940/3/8,49,F,59
3387,1943/8/14,58,M,56
3388,1965/10/26,53,F,34
3389,1967/1/16,39,F,32
3390,1972/11/17,53,F,27
3391,1971/4/7,42,M,28
3392,1975/10/31,1,F,24
3393,1954/8/24,73,F,45
3394,1980/7/4,66,F,19
3395,1962/12/28,4,M,37
3396,1977/3/3,18,F,22
3397,1974/6/8,24,F,25
3398,1969/9/13,24,M,30
3399,1932/2/25,72,M,67
3402,1952/5/2,74,F,47
3403,1957/10/18,74,M,42
3404,1940/10/11,56,F,59
3405,1949/12/15,40,M,50
3406,1947/7/13,40,F,52
3407,1973/4/13,35,F,26
3408,1973/12/20,35,M,26
3409,1919/4/3,36,M,80
3410,1965/2/16,54,M,34
3412,1975/7/18,57,M,24
3413,1969/11/25,57,F,30
3414,1947/10/17,11,F,52
3415,1973/9/30,54,F,26
3416,1978/6/1,35,M,21
3417,1985/3/18,35,F,14
3418,1963/8/7,70,F,36
3420,1979/6/24,66,M,20
3421,1947/3/5,20,M,52
3422,1951/5/2,1,F,48
3423,1971/9/5,12,F,28
3424,1918/11/14,64,M,81
3425,1970/5/7,70,M,29
3426,1978/2/7,73,M,21
3427,1980/6/16,42,M,19
3428,1987/9/27,42,F,12
3429,1941/10/16,46,M,58
3430,1951/9/25,3,M,48
3431,1979/4/5,70,F,20
3432,1973/11/8,15,M,26
3433,1962/9/7,71,M,37
3434,1956/9/20,71,F,43
3435,1945/5/27,4,F,54
3436,1958/2/18,30,M,41
3437,1959/8/8,30,F,40
3438,1942/1/12,43,M,57
3439,1967/1/27,62,M,32
3440,1938/2/13,1,F,61
3441,1958/2/9,75,M,41
3443,1934/12/6,1,F,65
3444,1977/4/6,57,M,22
3445,1979/3/26,17,F,20
3446,1957/10/1,70,M,42
3447,1949/4/21,54,F,50
3448,1954/12/24,1,M,45
3449,1928/3/21,27,M,71
3450,1976/9/12,25,M,23
3451,1974/7/17,19,M,25
3452,1975/8/28,19,F,24
3453,1950/8/2,56,M,49
3454,1949/10/17,11,F,50
3455,1957/2/28,11,M,42
3456,1945/1/21,54,F,54
3457,1923/6/14,75,F,76
3458,1953/6/30,33,M,46
3459,1964/8/30,14,F,35
3460,1965/10/11,14,M,34
3461,1958/2/22,54,M,41
3462,1965/3/18,54,F,34
3463,1979/3/2,1,F,20
3464,1953/1/14,43,M,46
3465,1942/4/17,30,M,57
3466,1936/5/31,1,F,63
3467,1939/12/6,1,M,60
3468,1933/12/31,68,F,66
3469,1975/2/23,1,F,24
3470,1937/4/23,52,F,62
3471,1952/9/29,1,F,47
3472,1946/5/11,70,F,53
3473,1948/5/21,70,M,51
3474,1954/12/8,32,F,45
3475,1957/3/13,19,M,42
3476,1968/1/5,60,F,31
3477,1965/8/28,37,M,34
3478,1926/5/30,1,M,73
3479,1933/9/19,1,F,66
3480,1951/4/10,15,F,48
3481,1957/11/10,15,M,42
3482,1941/2/9,71,F,58
3483,1940/12/2,70,M,59
3484,1972/4/30,44,M,27
3485,1922/5/27,77,M,77
3486,1962/3/9,77,M,37
3487,1959/9/6,1,M,40
3488,1955/10/9,1,M,44
3489,1966/8/13,76,M,33
3490,1920/10/16,19,M,79
3491,1922/11/18,19,F,77
3492,1970/12/27,8,F,29
3493,1965/5/4,69,F,34
3494,1969/7/2,42,M,30
3495,1941/5/10,64,F,58
3496,1949/7/11,64,M,50
3497,1970/9/11,39,F,29
3498,1938/4/1,77,M,61
3499,1969/3/16,19,M,30
3500,1960/6/7,29,M,39
3501,1964/3/21,51,M,35
3502,1952/8/3,54,M,47
3503,1953/1/14,54,F,46
3504,1952/1/25,40,M,47
3505,1977/12/6,20,M,22
3506,1961/8/20,1,F,38
3507,1946/12/2,32,F,53
3508,1970/11/9,38,M,29
3509,1965/2/13,38,F,34
3510,1939/10/26,13,M,60
3511,1963/9/11,74,M,36
3512,1946/5/25,49,M,53
3513,1922/7/20,70,M,77
3514,1918/2/5,70,F,81
3515,1975/1/2,61,F,24
3516,1971/9/7,58,F,28
3517,1953/6/24,68,F,46
3518,1955/9/2,33,F,44
3519,1949/12/15,74,M,50
3520,1928/5/17,8,F,71
3521,1964/7/20,4,M,35
3522,1963/2/2,57,M,36
3523,1964/4/29,6,M,35
3524,1945/11/20,68,F,54
3525,1974/5/21,15,M,25
3526,1977/7/6,15,F,22
3527,1978/8/11,77,M,21
3528,1970/10/6,73,F,29
3529,1973/3/15,54,M,26
3530,1971/9/18,16,F,28
3531,1920/6/14,43,M,79
3532,1935/2/24,56,M,64
3533,1963/12/1,1,F,36
3534,1971/3/21,50,F,28
3535,1973/5/12,37,M,26
3536,1922/8/20,55,M,77
3537,1946/4/16,51,M,53
3538,1944/5/2,1,F,55
3539,1920/8/31,36,M,79
3540,1936/8/4,51,M,63
3541,1934/5/1,51,F,65
3542,1939/9/2,10,M,60
3543,1941/8/19,10,F,58
3544,1961/8/15,1,F,38
3545,1966/11/1,68,M,33
3546,1971/2/28,3,M,28
3547,1924/3/15,1,F,75
3548,1975/5/3,1,M,24
3549,1937/9/8,5,F,62
3550,1969/9/14,54,F,30
3552,1940/11/16,44,M,59
3554,1965/12/21,22,F,34
3555,1968/2/6,22,M,31
3556,1927/11/27,6,M,72
3557,1928/11/24,6,F,71
3558,1928/7/1,54,F,71
3559,1939/10/23,57,F,60
3560,1944/2/2,57,M,55
3562,1931/4/5,1,M,68
3563,1926/11/22,1,F,73
3564,1948/3/23,62,M,51
3565,1962/7/29,44,M,37
3566,1932/2/19,65,F,67
3567,1948/3/9,1,M,51
3568,1941/1/25,1,M,58
3569,1933/4/9,67,M,66
3570,1945/4/27,15,F,54
3571,1970/6/17,25,M,29
3572,1928/12/18,48,F,71
3573,1972/2/9,8,F,27
3574,1946/2/17,19,F,53
3575,1937/10/12,9,F,62
3576,1939/3/15,1,F,60
3577,1942/12/15,31,F,57
3578,1927/10/20,72,M,72
3579,1930/8/7,72,F,69
3580,1929/4/27,6,F,70
3581,1967/12/23,33,M,32
3582,1955/2/17,38,M,44
3583,1942/9/9,15,F,57
3584,1941/3/25,15,M,58
3585,1968/10/2,29,F,31
3586,1943/4/11,60,M,56
3587,1939/12/1,60,F,60
3588,1953/11/4,76,F,46
3589,1961/7/13,73,F,38
3590,1976/9/23,23,F,23
3591,1930/9/28,74,M,69
3592,1925/3/30,74,F,74
3594,1961/5/7,13,F,38
3595,1965/1/1,28,M,34
3596,1975/3/22,74,M,24
3597,1933/8/17,10,F,66
3598,1923/9/11,66,M,76
3599,1931/3/2,66,F,68
3600,1943/7/26,46,F,56
3601,1938/8/3,19,M,61
3602,1940/12/10,19,F,59
3603,1954/6/13,42,M,45
3605,1934/7/24,71,M,65
3606,1958/6/6,63,M,41
3607,1946/7/29,18,F,53
3608,1947/12/9,66,M,52
3609,1955/10/26,66,F,44
3610,1919/5/8,36,M,80
3611,1972/5/27,30,F,27
3612,1962/9/4,19,F,37
3613,1969/2/12,19,M,30
3614,1971/10/9,43,F,28
3615,1974/7/4,1,M,25
3616,1964/4/14,77,F,35
3617,1954/11/30,51,F,45
3618,1953/2/21,54,M,46
3619,1955/8/9,40,M,44
3620,1937/9/14,21,M,62
3621,1939/7/21,66,M,60
3622,1938/4/17,66,F,61
3623,1965/4/20,28,F,34
3624,1982/2/27,1,F,17
3627,1981/6/8,18,F,18
3628,1927/2/26,11,F,72
3629,1947/12/13,42,M,52
3630,1923/11/28,64,F,76
3631,1921/11/19,64,M,78
3632,1943/9/29,15,F,56
3633,1933/10/14,72,M,66
3634,1923/6/25,1,M,76
3635,1921/1/31,1,F,78
3636,1978/5/19,46,M,21
3637,1959/1/10,64,M,40
3638,1943/12/11,49,F,56
3639,1928/4/17,73,M,71
3640,1978/7/24,75,M,21
3641,1979/2/1,75,F,20
3642,1961/8/27,19,M,38
3643,1980/11/11,26,M,19
3644,1951/6/14,75,M,48
3645,1975/2/26,34,M,24
3646,1943/6/16,33,F,56
3647,1948/8/23,33,M,51
3648,1980/1/3,3,M,19
3649,1959/10/25,10,F,40
3650,1918/2/17,64,M,81
3651,1918/10/1,35,M,81
3652,1920/2/20,1,M,79
3653,1917/1/3,1,F,82
3654,1924/3/1,25,F,75
3655,1968/2/6,59,M,31
3656,1925/8/26,62,F,74
3657,1921/5/18,62,M,78
3658,1924/4/5,58,M,75
3659,1930/11/10,42,F,69
3660,1974/7/9,65,M,25
3661,1932/11/25,51,M,67
3662,1931/9/22,27,M,68
3663,1947/6/25,69,F,52
3664,1951/3/19,69,M,48
3667,1971/9/18,70,M,28
3668,1972/12/23,70,F,27
3669,1962/8/22,10,M,37
3670,1980/9/17,44,F,19
3671,1943/7/16,10,M,56
3672,1948/12/6,10,F,51
3673,1951/12/7,1,F,48
3674,1980/11/10,17,F,19
3675,1952/3/18,70,M,47
3676,1965/10/14,10,F,34
3677,1960/9/16,10,M,39
3678,1934/8/12,1,F,65
3679,1931/4/23,72,M,68
3680,1923/4/7,72,F,76
3681,1921/4/26,1,M,78
3682,1924/1/12,1,F,75
3683,1977/2/22,74,F,22
3684,1961/12/31,16,F,38
3685,1974/3/6,74,M,25
3686,1962/10/11,61,F,37
3687,1972/2/6,49,M,27
3688,1975/5/2,49,F,24
3689,1979/7/12,9,F,20
3690,1960/8/2,44,M,39
3691,1965/4/17,18,M,34
3693,1922/3/31,15,M,77
3694,1920/4/29,15,F,79
3695,1934/10/4,55,M,65
3696,1939/4/11,55,F,60
3697,1954/1/16,9,F,45
3698,1971/4/25,44,M,28
3699,1968/8/8,1,M,31
3700,1976/5/24,1,F,23
3701,1954/5/6,73,F,45
3702,1952/11/27,76,M,47
3703,1931/6/15,17,M,68
3704,1962/4/11,69,M,37
3705,1965/6/4,1,F,34
3707,1941/6/24,74,M,58
3708,1958/3/16,46,F,41
3709,1955/5/3,46,M,44
3710,1928/1/25,59,M,71
3711,1968/5/7,25,M,31
3712,1969/5/30,56,F,30
3713,1944/2/23,41,F,55
3714,1953/10/1,8,F,46
3716,1953/4/15,74,M,46
3717,1925/1/30,71,M,74
3718,1929/6/29,71,F,70
3719,1930/8/30,54,M,69
3720,1936/12/7,54,F,63
3721,1954/12/16,64,F,45
3722,1956/4/29,1,F,43
3723,1968/9/1,18,M,31
3724,1925/9/23,57,F,74
3727,1970/1/13,33,M,29
3728,1936/1/6,66,M,63
3729,1941/8/22,66,F,58
3730,1945/8/7,59,F,54
3732,1946/8/27,66,M,53
3733,1946/5/9,1,F,53
3734,1943/12/2,15,M,56
3735,1938/1/17,18,M,61
3736,1932/7/22,18,F,67
3737,1948/4/30,12,M,51
3738,1978/3/31,1,F,21
3739,1956/8/21,3,F,43
3740,1929/11/3,46,M,70
3741,1936/5/4,16,M,63
3742,1961/11/27,56,F,38
3743,1958/11/6,56,M,41
3745,1971/1/19,2,F,28
3746,1975/1/25,66,M,24
3747,1964/12/2,1,M,35
3748,1930/3/5,59,F,69
3749,1943/3/21,65,F,56
3750,1938/10/3,1,M,61
